,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
0,For Sale Pasig city hotel type condominium 1bedroom prime property,"Maybunga, Pasig","5,123,123",1,1,33,,121.0846396,14.57930873
1,"M-R-3-1405 - Acquired Property for Sale in Unit 404, 4/F, Tower B, Villa Sole Condomi...","Manggahan, Pasig","2,182,700",,,34,,121.093698,14.601887
2,"M-R-3-1345 - Acquired Property for Sale in Unit 522, 5/F, Building L, One Oasis Ortig...","Rosario, Pasig","2,389,600",1,,29,,121.089097,14.588464
3,"M-R-3-1149- Acquired Property for Sale in Unit 4109, GF, Building 4 (Surabaya), Bali ...","Santolan, Pasig","2,441,600",1,,31,,121.087967,14.613073
4,"M-R-3-891- Acquired Property for Sale in Unit A-1205, 12/F, East of Galleria, Topaz R...","Ortigas CBD, Pasig","4,048,000",1,,40,,121.059675,14.583771
5,"Hotel Type Condominium 1 Bedroom For Sale in Hampton Gardens, Pasig","Maybunga, Pasig","4,876,522",1,1,31,,121.0854566,14.5776808
6,"M-R-3-1302- Acquired Property for Sale in Unit 106, G/F, Palmdale Heights Condominium...","Pinagbuhatan, Pasig","2,122,680",1,,50,,121.0977,14.549724
7,"M-R-3-1442 - Acquired Property for Sale in Unit 506-A, 5/F, Istana Building, Mayfield...","Rosario, Pasig","2,407,500",,,47,,121.089097,14.588464
8,"Pre-Selling 1-Bedroom Unit in Acacia Escalades A, Pasig City","Manggahan, Pasig","3,600,000",1,1,,,121.093698,14.601887
9,"M-R-3-1416- Acquired Property for Sale in, Unit A-2209A, East of Galleria, Ruby and T...","Ortigas CBD, Pasig","4,061,000",1,,40,,121.059675,14.583771
10,"M-R-3-1388- Acquired Property for Sale in Unit 106, G/F, Danube Building, Riverfront ...","Caniogan, Pasig","4,615,000",,,64,,121.077937,14.571885
11,"Pre-Selling 2BR Unit (54.06 sqm) in Acacia Escalades A, Pasig City","Manggahan, Pasig","5,500,000",2,1,54,,121.093698,14.601887
12,"Pre-Selling 2-Bedroom Unit in Acacia Escalades B, Pasig City","Manggahan, Pasig","5,700,000",2,,,,121.093698,14.601887
13,"M-R-3-45 - Acquired Property for Sale in Unit 115, G/F, Seoul Building, Mayfield Park...","Rosario, Pasig","2,868,750",1,,58,,121.089097,14.588464
14,"M-R-3-1286- Acquired Property for Sale in Unit 103, G/F, Kaimito Building, Manggahan ...","Manggahan, Pasig","4,712,000",1,,62,,121.093698,14.601887
15,"M-R-3-1438-Acquired Property for Sale in Unit 316, 3/F, Samaya Building, East Raya Ga...","San Miguel, Pasig","4,062,500",,,55,,121.092265,14.567197
16,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 56H,"Oranbo, Pasig","21,701,000",1,1,70,,121.06389,14.57529
17,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","25,261,000",1,1,70,,121.059675,14.583771
18,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-41G2","Ortigas CBD, Pasig","11,177,600",1,1,44,,121.065799,14.576617
19,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","38,944,000",2,2,114,,121.059675,14.583771
20,"Allegra Garden Place 1 Bedroom Condo unit for sale in Pasig, Available!","Bagong Ilog, Pasig","6,543,460",1,1,41,,121.060157,14.569208
21,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","38,924,000",2,2,114,,121.059675,14.583771
22,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 55F,"Oranbo, Pasig","34,285,000",2,2,110,,121.06389,14.57529
23,"Pre-Selling 1-Bedroom Unit in Acacia Escalades A, Pasig City, 4.7M","Manggahan, Pasig","4,700,000",1,1,,,121.093698,14.601887
24,"Pre-Selling Studio Unit in Acacia Escalades A, Pasig City","Manggahan, Pasig","3,300,000",1,1,,,121.093698,14.601887
25,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","25,165,000",1,1,70,,121.05986,14.588084
26,"2BR Unit (37.9 sqm) for Sale in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","5,008,864",2,1,37,,121.090095,14.555535
27,"Pre-Selling 2-Bedroom Unit in Acacia Escalades A, Pasig City, 6M","Manggahan, Pasig","6,000,000",2,,,,121.093698,14.601887
28,"Pre-Selling 1-Bedroom Unit in SYNC - S Tower, Pasig, Metro Manila","Bagong Ilog, Pasig","6,100,000",1,1,32,,121.06934,14.565391
29,"Maven at Capitol Commons - 2BR Condo Unit for Sale in Ortigas CBD, Pasig | N-64I","Ortigas CBD, Pasig","20,787,200",2,2,87,,121.065799,14.576617
30,"Pre-Selling Studio Unit in The Sapphire Bloc East Tower, Ortigas CBD, Pasig","Ortigas CBD, Pasig","6,320,000",1,1,,,121.062753,14.587518
31,"Pre-Selling Studio Unit (26.42 sqm) in Acacia Escalades B, Pasig City","Manggahan, Pasig","3,890,000",1,1,26,,121.093698,14.601887
32,"Pre-Selling Studio Unit in SYNC - S Tower, Pasig, Metro Manila","Bagong Ilog, Pasig","3,900,000",1,1,22,,121.06934,14.565391
33,"Pre-Selling Studio Unit in SYNC - S Tower, Pasig, Metro Manila, 5.3M","Bagong Ilog, Pasig","5,300,000",1,1,,,121.06934,14.565391
34,"Pre-Selling Studio Unit, The Sapphire Bloc East Tower, Ortigas CBD Pasig, 6.33M","Ortigas CBD, Pasig","6,330,000",1,1,,,121.062753,14.587518
35,"M-R-3-1324- Acquired Property for Sale in Unit 116, G/F, Building M, One Oasis Ortiga...","Rosario, Pasig","2,015,000",1,,20,,121.089097,14.588464
36,"M-R-3-1441 - Acquired Property for Sale in Unit 118, U/G, Rama Building, East Raya Ga...","San Miguel, Pasig","4,517,500",,,62,,121.092265,14.567197
37,Pre-Selling The Velaris Residences Tower 1 (2 Bedroom) Condominium,"Rosario, Pasig","27,300,000",2,2,105,,121.0840579,14.59340066
38,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 35O,"Oranbo, Pasig","30,935,000",2,2,106,,121.06389,14.57529
39,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","39,221,000",2,2,114,,121.059675,14.583771
40,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 46J,"Oranbo, Pasig","10,730,000",1,1,34,,121.06389,14.57529
41,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 54G,"Oranbo, Pasig","33,934,000",2,2,110,,121.06389,14.57529
42,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | N-03C","Ortigas CBD, Pasig","22,332,800",3,2,108,,121.065799,14.576617
43,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","38,777,000",2,2,114,,121.05986,14.588084
44,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | S-08D","Ortigas CBD, Pasig","20,652,800",3,2,98,,121.065799,14.576617
45,"Maven at Capitol Commons - 2BR Condo Unit for Sale in Ortigas CBD, Pasig | S-61G","Ortigas CBD, Pasig","16,217,600",2,2,74,,121.065799,14.576617
46,"Maven at Capitol Commons - 2BR Condo Unit for Sale in Ortigas CBD, Pasig | S-60G","Ortigas CBD, Pasig","16,161,600",2,2,74,,121.065799,14.576617
47,Pre-Selling 1BR Executive (49.50 sqm) at The Sapphire Bloc East in Ortigas CBD,"Ortigas CBD, Pasig","10,500,000",1,1,49,,121.062753,14.587518
48,Pre-Selling 1-Bedroom Unit (36 sqm) at The Sapphire Bloc East in Ortigas CBD,"Ortigas CBD, Pasig","8,500,000",1,1,36,,121.062753,14.587518
49,"Pre-Selling Studio Unit, The Sapphire Bloc South Tower, Ortigas CBD Pasig, 6.59M","Ortigas CBD, Pasig","6,590,000",1,1,,,121.062753,14.587518
50,"Pre-Selling 3BR (211.57 sqm), The Residences At The Westin Manila Sonata Place","Ortigas CBD, Pasig","50,085,329",3,,211,,121.05885,14.5808822
51,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-33D1","Ortigas CBD, Pasig","11,054,400",1,1,47,,121.065799,14.576617
52,"Pre-Selling 1-Bedroom Unit in SYNC - S Tower, Pasig, Metro Manila, 6.6M","Bagong Ilog, Pasig","6,600,000",1,1,,,121.06934,14.565391
53,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 15O,"Oranbo, Pasig","29,341,000",2,2,104,,121.06389,14.57529
54,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 45J,"Oranbo, Pasig","10,715,000",1,1,34,,121.06389,14.57529
55,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 33B,"Oranbo, Pasig","29,124,000",2,2,104,,121.06389,14.57529
56,Empress at Capitol Commons - 3BR Condo Unit w/ Balcony for Sale in Pasig City | 59H,"Oranbo, Pasig","48,830,000",3,3,152,,121.06389,14.57529
57,"For Sale: 2BR Unit (37.9 sqm) in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","5,008,864",2,1,37,,121.090095,14.555535
58,"Pre-Selling 2-Bedroom Unit in Acacia Escalades B, Pasig City, 6.6M","Manggahan, Pasig","6,600,000",2,,,,121.093698,14.601887
59,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | N-08E","Ortigas CBD, Pasig","23,150,400",3,2,102,,121.065799,14.576617
60,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-14L","Ortigas CBD, Pasig","9,643,200",1,1,45,,121.065799,14.576617
61,"M-R-3-1279- Acquired Property for Sale in Unit 21 O, 21/F, The Exchange Regency Condo...","Oranbo, Pasig","3,480,000",1,,29,,121.064324,14.575822
62,"For Sale: 2-Bedroom Unit in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","5,008,864",2,1,37,,121.090095,14.555535
63,"Maple at Verdant Towers - 2BR Garden Condo Unit for Sale in Ortigas East, Pasig City ...","Ugong, Pasig","46,903,000",2,2,137,,121.07732,14.58856
64,Suntrust Kirana - Studio Unit (27.9 sqm) for Sale in Pasig City,"Pinagbuhatan, Pasig","3,297,501",1,1,27,,121.090095,14.555535
65,Pre-Selling 1-Bedroom Executive Unit (49.5 sqm) at The Sapphire Bloc South,"Ortigas CBD, Pasig","11,200,000",1,1,49,,121.062753,14.587518
66,"Studio Unit for Sale in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","3,297,501",1,1,27,,121.090095,14.555535
67,Suntrust Kirana - Studio Unit for Sale in Pasig City,"Pinagbuhatan, Pasig","3,297,501",1,1,27,,121.090095,14.555535
68,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | N-05E","Ortigas CBD, Pasig","23,004,800",3,2,102,,121.065799,14.576617
69,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | N-53E","Ortigas CBD, Pasig","24,024,000",3,2,113,,121.065799,14.576617
70,"Pre-Selling 1BR Unit (32.02 sqm) in Acacia Escalades B, Pasig City","Manggahan, Pasig","4,200,000",1,1,32,,121.093698,14.601887
71,"M-R-3-1344- Acquired Property for Sale in Unit 16J, 16/F, The Exchange Regency Condom...","Oranbo, Pasig","2,940,000",1,,24,,121.064324,14.575822
72,Pre-Selling 1-Bedroom Unit (32 sqm) at The Sapphire Bloc East in Ortigas CBD,"Ortigas CBD, Pasig","7,800,000",1,1,32,,121.062753,14.587518
73,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 27O,"Oranbo, Pasig","29,932,000",2,2,104,,121.06389,14.57529
74,"Maple at Verdant Towers - Studio Unit for Sale in Ortigas East, Pasig City | 2205","Ugong, Pasig","7,403,000",1,1,31,,121.07732,14.58856
75,"Maple at Verdant Towers - 2BR Condo Unit for Sale in Ortigas East, Pasig City | 2009","Ugong, Pasig","21,363,000",2,2,89,,121.07732,14.58856
76,Pre-Selling 1-Bedroom Unit (32 sqm) at The Sapphire Bloc South in Ortigas CBD,"Ortigas CBD, Pasig","7,400,000",1,1,32,,121.062753,14.587518
77,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","41,052,000",2,2,109,,121.059675,14.583771
78,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-56E2","Ortigas CBD, Pasig","12,835,200",1,1,49,,121.065799,14.576617
79,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-58C1","Ortigas CBD, Pasig","11,412,800",1,1,48,,121.065799,14.576617
80,"Pre-Selling 1BR Unit in The Sapphire Bloc South Tower, Ortigas CBD Pasig, 10.6M","Ortigas CBD, Pasig","10,600,000",1,1,,,121.062753,14.587518
81,Pre-Selling 1-Bedroom Unit (67 sqm) at The Residences At The Westin Manila Sonata Pla...,"Ortigas CBD, Pasig","17,003,470",1,1,67,,121.05885,14.5808822
82,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 29L,"Oranbo, Pasig","11,761,000",1,1,39,,121.06389,14.57529
83,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 58F,"Oranbo, Pasig","24,046,000",1,1,76,,121.06389,14.57529
84,"Maple at Verdant Towers - 2BR Condo Unit for Sale in Ortigas East, Pasig City | 2909","Ugong, Pasig","25,471,000",2,2,89,,121.07732,14.58856
85,"1-Bedroom Unit for Sale in SMDC Gem Residences, C-5 Pasig City","Ugong, Pasig","5,700,000",1,1,22,,121.07635,14.58153
86,"Maven at Capitol Commons - 3BR Condo Unit for Sale in Ortigas CBD, Pasig | S-03D","Ortigas CBD, Pasig","20,529,600",3,2,98,,121.065799,14.576617
87,"Studio Unit (27.9 sqm) for Sale in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","3,297,501",1,1,27,,121.090095,14.555535
88,Pre-Selling 2BR (160.17 sqm) at The Residences At The Westin Manila Sonata Place,"Ortigas CBD, Pasig","41,479,493",2,,160,,121.05885,14.5808822
89,Pre-Selling 2BR (126.1 sqm) at The Residences At The Westin Manila Sonata Place,"Ortigas CBD, Pasig","31,083,715",2,,126,,121.05885,14.5808822
90,"Pre-Selling 1BR Unit (35.68 sqm) in Acacia Escalades B, Pasig City","Manggahan, Pasig","4,800,000",1,1,35,,121.093698,14.601887
91,"Pre-Selling Studio Unit in The Sapphire Bloc South Tower, Ortigas CBD, Pasig","Ortigas CBD, Pasig","6,570,000",1,1,,,121.062753,14.587518
92,"2-Bedroom Unit for Sale in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","5,008,864",2,1,37,,121.090095,14.555535
93,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 47B,"Oranbo, Pasig","30,449,000",2,2,106,,121.06389,14.57529
94,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 30L,"Oranbo, Pasig","11,777,000",1,1,39,,121.06389,14.57529
95,Empress at Capitol Commons - 3BR Condo Unit w/ Balcony for Sale in Pasig City | 54B,"Oranbo, Pasig","42,757,000",3,3,147,,121.06389,14.57529
96,"For Sale: Studio Unit in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig","3,297,501",1,1,27,,121.090095,14.555535
97,"Maple at Verdant Towers - 1BR Condo Unit for Sale in Ortigas East, Pasig City | 3920","Ugong, Pasig","16,872,000",1,1,58,,121.07732,14.58856
98,"Maple at Verdant Towers - 3BR Townhouse Unit for Sale in Ortigas East, Pasig City | 0...","Ugong, Pasig","60,030,000",3,3,182,,121.07732,14.58856
99,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","39,150,000",2,2,114,,121.059675,14.583771
100,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-45G2","Ortigas CBD, Pasig","11,177,600",1,1,44,,121.065799,14.576617
101,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-48C1","Ortigas CBD, Pasig","11,379,200",1,1,48,,121.065799,14.576617
102,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","11,267,200",1,1,52,,121.065799,14.576617
103,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-43G2","Ortigas CBD, Pasig","11,177,600",1,1,44,,121.065799,14.576617
104,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","12,230,400",1,1,57,,121.065799,14.576617
105,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","25,096,000",1,1,74,,121.05986,14.588084
106,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","38,930,000",2,2,114,,121.05986,14.588084
107,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","41,065,000",2,2,109,,121.05986,14.588084
108,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-46D1","Ortigas CBD, Pasig","11,088,000",1,1,47,,121.065799,14.576617
109,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","26,210,000",1,1,69,,121.059675,14.583771
110,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","25,447,000",1,1,70,,121.059675,14.583771
111,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","41,155,000",2,2,109,,121.059675,14.583771
112,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","41,206,000",2,2,109,,121.059675,14.583771
113,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","40,867,000",2,2,109,,121.059675,14.583771
114,"Residences at The Galleon (Pre-selling) - 2BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","38,750,000",2,2,114,,121.059675,14.583771
115,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-58E2","Ortigas CBD, Pasig","12,902,400",1,1,49,,121.065799,14.576617
116,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-57C1","Ortigas CBD, Pasig","11,345,600",1,1,48,,121.065799,14.576617
117,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","11,401,600",1,1,52,,121.065799,14.576617
118,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-49C1","Ortigas CBD, Pasig","11,323,200",1,1,48,,121.065799,14.576617
119,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","13,977,600",1,1,59,,121.065799,14.576617
120,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-43D1","Ortigas CBD, Pasig","11,088,000",1,1,47,,121.065799,14.576617
121,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-36D1","Ortigas CBD, Pasig","11,054,400",1,1,47,,121.065799,14.576617
122,One Bedroom Unit with Balcony and Parking in Capitol Commons,"Oranbo, Pasig","21,275,157",1,1,67,,121.064324,14.575822
123,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-42D1","Ortigas CBD, Pasig","11,088,000",1,1,47,,121.065799,14.576617
124,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-47F","Ortigas CBD, Pasig","11,547,200",1,1,50,,121.065799,14.576617
125,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","15,668,800",1,1,64,,121.065799,14.576617
126,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 52A,"Oranbo, Pasig","21,078,000",1,1,67,,121.06389,14.57529
127,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 10F,"Oranbo, Pasig","19,163,000",1,1,67,,121.06389,14.57529
128,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 45K,"Oranbo, Pasig","20,479,000",1,1,66,,121.06389,14.57529
129,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 16L,"Oranbo, Pasig","11,523,000",1,1,39,,121.06389,14.57529
130,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 51G,"Oranbo, Pasig","10,800,000",1,1,34,,121.06389,14.57529
131,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 39O,"Oranbo, Pasig","31,111,000",2,2,106,,121.06389,14.57529
132,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 48P,"Oranbo, Pasig","21,152,000",1,1,67,,121.06389,14.57529
133,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 54C,"Oranbo, Pasig","19,069,000",1,1,65,,121.06389,14.57529
134,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 12F,"Oranbo, Pasig","19,125,000",1,1,67,,121.06389,14.57529
135,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 33L,"Oranbo, Pasig","11,826,000",1,1,39,,121.06389,14.57529
136,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 53O,"Oranbo, Pasig","31,802,000",2,2,106,,121.06389,14.57529
137,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 24O,"Oranbo, Pasig","29,802,000",2,2,104,,121.06389,14.57529
138,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 21F,"Oranbo, Pasig","19,376,000",1,1,67,,121.06389,14.57529
139,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 34D,"Oranbo, Pasig","18,629,000",1,1,66,,121.06389,14.57529
140,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 30D,"Oranbo, Pasig","18,239,000",1,1,65,,121.06389,14.57529
141,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 41L,"Oranbo, Pasig","12,262,000",1,1,40,,121.06389,14.57529
142,Empress at Capitol Commons - Studio Unit w/ Balcony for Sale in Pasig City | 47E,"Oranbo, Pasig","13,323,000",1,1,46,,121.06389,14.57529
143,Empress at Capitol Commons - 2BR Condo Unit w/ Balcony for Sale in Pasig City | 42O,"Oranbo, Pasig","31,317,000",2,2,106,,121.06389,14.57529
144,"Maple at Verdant Towers - 1BR Condo Unit for Sale in Ortigas East, Pasig City | 4106","Ugong, Pasig","18,392,000",1,1,57,,121.07732,14.58856
145,"Maple at Verdant Towers - 1BR Condo Unit for Sale in Ortigas East, Pasig City | 3011","Ugong, Pasig","15,972,000",1,1,58,,121.07732,14.58856
146,"Maple at Verdant Towers - 2BR Condo Unit for Sale in Ortigas East, Pasig City | 2512","Ugong, Pasig","25,136,000",2,2,89,,121.07732,14.58856
147,"Maple at Verdant Towers - 1BR Condo Unit for Sale in Ortigas East, Pasig City | 1514","Ugong, Pasig","15,492,000",1,1,58,,121.07732,14.58856
148,"Maple at Verdant Towers - 2BR Condo Unit for Sale in Ortigas East, Pasig City | 3318","Ugong, Pasig","27,083,000",2,2,89,,121.07732,14.58856
149,"Maple at Verdant Towers - Studio Unit for Sale in Ortigas East, Pasig City | 3119","Ugong, Pasig","8,746,000",1,1,35,,121.07732,14.58856
150,"Maple at Verdant Towers - Studio Unit for Sale in Ortigas East, Pasig City | 3212","Ugong, Pasig","8,323,000",1,1,35,,121.07732,14.58856
151,"Maple at Verdant Towers - 2BR Condo Unit for Sale in Ortigas East, Pasig City | 2309","Ugong, Pasig","21,583,000",2,2,89,,121.07732,14.58856
152,"Maple at Verdant Towers - Studio Unit for Sale in Ortigas East, Pasig City | 4012","Ugong, Pasig","8,408,000",1,1,35,,121.07732,14.58856
153,"Maple at Verdant Towers - Studio Unit for Sale in Ortigas East, Pasig City | 3817","Ugong, Pasig","8,957,000",1,1,35,,121.07732,14.58856
154,"Maple at Verdant Towers - 1BR Condo Unit for Sale in Ortigas East, Pasig City | 1410","Ugong, Pasig","15,422,000",1,1,58,,121.07732,14.58856
155,"1-Bedroom End Unit for Sale in SMDC Gem Residences, C-5 Pasig City","Ugong, Pasig","6,200,000",1,1,24,,121.07635,14.58153
156,"20k Monthly, Early Move-in, 2 Bedroom Unit, Sorrento Oasis, Pasig City For Sale","Rosario, Pasig","5,205,563",2,1,35,,121.0775612,14.5739038
157,"For Sale 3BR Bi-Level Rent to Own Condo at Kasara Urban Resort Residences, Pasig","Ugong, Pasig",,3,3,117,,121.072573,14.582943
158,Empress at Capitol Commons - 1BR Condo Unit w/ Balcony for Sale in Pasig City | 22D,"Oranbo, Pasig","18,022,000",1,1,65,,121.06389,14.57529
159,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","25,106,000",1,1,74,,121.059675,14.583771
160,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","24,990,000",1,1,70,,121.059675,14.583771
161,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","26,473,000",1,1,69,,121.059675,14.583771
162,"Residences at The Galleon (Pre-selling) - 1BR Condo Unit for Sale in Ortigas CBD, Pas...","Ortigas CBD, Pasig","26,255,000",1,1,69,,121.059675,14.583771
163,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-34G2","Ortigas CBD, Pasig","11,144,000",1,1,44,,121.065799,14.576617
164,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","11,300,800",1,1,52,,121.065799,14.576617
165,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","11,401,600",1,1,52,,121.065799,14.576617
166,"Maven at Capitol Commons - 1BR Irregular Condo Unit for Sale in Ortigas CBD, Pasig | ...","Ortigas CBD, Pasig","12,779,200",1,1,59,,121.065799,14.576617
167,"Maven at Capitol Commons - 2BR Condo Unit for Sale in Ortigas CBD, Pasig | S-62G","Ortigas CBD, Pasig","16,217,600",2,2,74,,121.065799,14.576617
168,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | N-54E2","Ortigas CBD, Pasig","12,835,200",1,1,49,,121.065799,14.576617
169,"Maven at Capitol Commons - 1BR Condo Unit for Sale in Ortigas CBD, Pasig | S-61C1","Ortigas CBD, Pasig","11,379,200",1,1,48,,121.065799,14.576617
