Intercept,bedroom_num,floor_area,bathroom_num,city_mandal,city_manila,city_pasig,city_quezon,city_san_ju,city_taguig,VAR1,listing,location,price,type,city
1,1,61,1,0,0,0,0,0,1,11140,(fs399) one bedroom unit with parking slot for sale at icon residences in taguig,"fort bonifacio, taguig",14500000,condominium,taguig
1,1,36,1,0,0,0,0,0,1,11141,"the montane brand new 1-bedroom condominium unit for sale in bgc, taguig city","fort bonifacio, taguig",10400000,condominium,taguig
1,4,150,2,0,0,0,0,0,1,11142,"4 bedroom tandem unit in ivory wood with 2 parking, taguig city","ususan, taguig",16000000,condominium,taguig
1,2,56,1,0,0,0,0,0,1,11143,2 bedrooms for sale near bgc verawood residences 2br condo for sale near makati,"ususan, taguig",6000000,condominium,taguig
1,2,93,1,0,0,0,0,0,1,11144,2 bedroom condominium unit for sale in uptown bonifacio global city taguig,"fort bonifacio, taguig",29500000,condominium,taguig
1,3,113,2,0,0,0,0,0,1,11145,3 bedroom for sale at kensington bgc taguig!,"fort bonifacio, taguig",24000000,condominium,taguig
1,1,61,1,0,0,0,0,0,1,11146,"rush: upgraded 1br facing manila golf 1 parking at icon residences bgc, taguig","fort bonifacio, taguig",14500000,condominium,taguig
1,2,55,2,0,0,0,0,0,1,11147,for sale: 55 sqm with 2 bedrooms unit at avida towers bgc 34th street in taguig,"fort bonifacio, taguig",14000000,condominium,taguig
1,3,143,3,0,0,0,0,0,1,11148,3 bedroom for sale at tuscany private residences mckinley hill taguig city!,"mckinley hill, taguig",22000000,condominium,taguig
1,2,62,1,0,0,0,0,0,1,11149,"2 bedroom condominium unit for sale in the birchwood, taguig city","bambang, taguig",7500000,condominium,taguig
1,2,56,1,0,0,0,0,0,1,11150,2 bedrooms with parking for sale near bgc acacia ivorywood 2br condo for sale,"ususan, taguig",6000000,condominium,taguig
1,1,27,1,0,0,0,0,0,1,11151,grace condominium in taguig (back of bgc at market market) for sale,"fort bonifacio, taguig",4500000,condominium,taguig
1,2,92,2,0,0,0,0,0,1,11152,tow serendra 2 bedroom bgc condo with parking (red oak) taguig city,"fort bonifacio, taguig",22000000,condominium,taguig
1,2,102,3,0,0,0,0,0,1,11153,"2 bedroom with balcony for sale in mckinley hill, taguig city","fort bonifacio, taguig",25500000,condominium,taguig
1,2,88,2,0,0,0,0,0,1,11154,"8 forbestown road 2br w/ parking  located in bgc, taguig city","fort bonifacio, taguig",27000000,condominium,taguig
1,3,119,4,0,0,0,0,0,1,11155,"3 bedroom with balcony for sale in mckinley hill, taguig city","fort bonifacio, taguig",29900000,condominium,taguig
1,2,66,1,0,0,0,0,0,1,11156,2 bedrooms at cypress towers,"ususan, taguig",5600000,condominium,taguig
1,1,66,1,0,0,0,0,0,1,11157,reduced pricing hurry! corner 1br unit  in venice 66 sqm with big balcony,"mckinley hill, taguig",9800000,condominium,taguig
1,2,114,2,0,0,0,0,0,1,11158,"2 bedroom unit for sale at one mckinley place bgc in fort bonifacio, taguig city","fort bonifacio, taguig",28000000,condominium,taguig
1,2,58,3,0,0,0,0,0,1,11159,"for sale 2 bedroom unit 29j at bgc lease to own at 5% move in, taguig city","fort bonifacio, taguig",14098754,condominium,taguig
1,3,155,2,0,0,0,0,0,1,11160,"3 bedroom unit in the beaufort for sale in fort bonifacio, taguig","fort bonifacio, taguig",47000000,condominium,taguig
1,1,43,1,0,0,0,0,0,1,11161,"condominium for sale 1 bedroom unit 38b rent to own beside sm aura, bgc taguig","fort bonifacio, taguig",10500000,condominium,taguig
1,1,61,1,0,0,0,0,0,1,11162,"condominium 1br unit for sale in icon residences, bgc in fort bonifacio, taguig","fort bonifacio, taguig",13000000,condominium,taguig
1,2,97,3,0,0,0,0,0,1,11163,"for sale 2br condo at two maridien highstreet bgc, taguig","fort bonifacio, taguig",24000000,condominium,taguig
1,2,78,3,0,0,0,0,0,1,11164,"for sale central parkwest, bgc with beautiful view in fort bonifacio, taguig","fort bonifacio, taguig",17480000,condominium,taguig
1,3,133,4,0,0,0,0,0,1,11165,"3br w/ balcony for sale in albany luxury residences mckinley west in bgc, taguig","mckinley hill, taguig",40900000,condominium,taguig
1,2,88,2,0,0,0,0,0,1,11166,"for sale : 2 br unit at the sequoia tower at two serendra, bgc, taguig","fort bonifacio, taguig",30000000,condominium,taguig
1,3,330,3,0,0,0,0,0,1,11167,"for sale: 3-bedroom unit in the suites at one bonifacio high street, taguig city","fort bonifacio, taguig",181500000,condominium,taguig
1,1,65,1,0,0,0,0,0,1,11168,"good deal 1 bedroom condo for sale in west gallery place, taguig city","fort bonifacio, taguig",22000000,condominium,taguig
1,3,133,2,0,0,0,0,0,1,11169,beautiful grand hyatt 3 bedroom condo for sale with 2 parking (bgc) taguig,"fort bonifacio, taguig",50000000,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11170,well-maintained studio condominium unit in venice mckinley hill taguig city,"fort bonifacio, taguig",7500000,condominium,taguig
1,2,62,1,0,0,0,0,0,1,11171,2 bedroom condo for sale in acacia estate near mckinley bgc,"bambang, taguig",7500000,condominium,taguig
1,3,91,2,0,0,0,0,0,1,11172,3 bedroom condominium for sale royal palm residences acacia estates taguig city,"ususan, taguig",9000000,condominium,taguig
1,2,54,2,0,0,0,0,0,1,11173,"for sale 2 bedroom unit at the trion towers in bonifacio global city, taguig","fort bonifacio, taguig",14884884,condominium,taguig
1,1,42,1,0,0,0,0,0,1,11174,bgc condo - 1 bedroom for sale in bgc taguig 10% discount,"fort bonifacio, taguig",9560726,condominium,taguig
1,3,185,3,0,0,0,0,0,1,11175,"for sale urban villa condominium unit in two maridien, bgc taguig","fort bonifacio, taguig",55000000,condominium,taguig
1,2,50,1,0,0,0,0,0,1,11177,"2 bedroom condominium for sale in acacia estate dmci royal palm, taguig","ususan, taguig",5700000,condominium,taguig
1,2,128,2,0,0,0,0,0,1,11178,"verawood residences 2-bedroom combined unit for sale, taguig city","ususan, taguig",11950000,condominium,taguig
1,1,42,1,0,0,0,0,0,1,11179,1 unit left!! ready for occupancy condo for sale in bgc taguig 1br with balcony,"fort bonifacio, taguig",9560012,condominium,taguig
1,1,65,1,0,0,0,0,0,1,11180,"bgc brand new 1 bedroom with balcony for sale in verve residences, taguig city","fort bonifacio, taguig",14560000,condominium,taguig
1,3,155,3,0,0,0,0,0,1,11181,"the beaufort | 3 bedroom fully furnished corner unit for sale in bgc, taguig","fort bonifacio, taguig",47000000,condominium,taguig
1,3,117,2,0,0,0,0,0,1,11182,"condo interior designed 3br for sale nr bgc at st. moritz private estate, taguig","mckinley hill, taguig",42500000,condominium,taguig
1,3,130,3,0,0,0,0,0,1,11183,"for sale 3 bedroom unit at tuscany private estates in mckinley hill, taguig","mckinley hill, taguig",27000000,condominium,taguig
1,4,286,4,0,0,0,0,0,1,11184,"the suites at one bonifacio high street 4 bedrooms, high floor for sale","fort bonifacio, taguig",150000000,condominium,taguig
1,1,64,1,0,0,0,0,0,1,11185,(fs372) semi-furnished 1br unit with balcony for sale at two maridien in taguig,"fort bonifacio, taguig",12500000,condominium,taguig
1,2,86,3,0,0,0,0,0,1,11186,"rush 2br arca south veranda: 86 sqm, lower penthouse, 1 parking, p16.8m","western bicutan, taguig",16800000,condominium,taguig
1,2,72,2,0,0,0,0,0,1,11187,"for sale:  2-br condo unit, avida towers, 34th street, bgc taguig (p18.2m)","fort bonifacio, taguig",18200000,condominium,taguig
1,3,117,2,0,0,0,0,0,1,11188,"for sale gorgeous st. moritz 3br (mckinley west/bgc) in mckinley hill, taguig","mckinley hill, taguig",38000000,condominium,taguig
1,3,322,4,0,0,0,0,0,1,11189,"semi furnished 3 bedroom horizon homes for sale in bgc, taguig city","fort bonifacio, taguig",200000000,condominium,taguig
1,2,97,2,0,0,0,0,0,1,11190,"for sale condo at bellagio 1 bgc, taguig  2br 27m","fort bonifacio, taguig",27000000,condominium,taguig
1,2,89,3,0,0,0,0,0,1,11191,"fully furnished mckinley hills condo w/ balcony for sale in taguig, bgc","mckinley hill, taguig",20000000,condominium,taguig
1,1,23,1,0,0,0,0,0,1,11192,"studio condominium unit for sale in avida towers one union place, taguig","western bicutan, taguig",4300000,condominium,taguig
1,2,121,3,0,0,0,0,0,1,11193,"2br w/ balcony for sale in albany luxury residences in fort bonifacio, taguig","mckinley hill, taguig",37900000,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11194,"condo studio bedroom with balcony for sale in mckinley hill, taguig","mckinley hill, taguig",9900000,condominium,taguig
1,2,102,3,0,0,0,0,0,1,11195,"2 bedroom condo with balcony for sale in mckinley hill, taguig","mckinley hill, taguig",25500000,condominium,taguig
1,2,67,2,0,0,0,0,0,1,11196,condo for sale 2 bedroom with balcony ready for occupancy in bgc taguig city,"fort bonifacio, taguig",17320392,condominium,taguig
1,2,114,3,0,0,0,0,0,1,11197,"2 bedroom for sale at icon residences! in fort bonifacio, taguig","fort bonifacio, taguig",25000000,condominium,taguig
1,1,66,1,0,0,0,0,0,1,11198,"1 bedroom with balcony condo unit for sale in st. mark residences, taguig city","mckinley hill, taguig",20919000,condominium,taguig
1,4,100,2,0,0,0,0,0,1,11199,"royal palm residences | 4 bedroom unit for sale in acacia estates, taguig","ususan, taguig",12500000,condominium,taguig
1,2,56,1,0,0,0,0,0,1,11200,2 bedrooms with parking for sale near bgc acacia ivorywood condo for sale,"ususan, taguig",6000000,condominium,taguig
1,1,43,1,0,0,0,0,0,1,11201,condo for sale: fully furnished 1br unit with parking avida towers verte taguig,"fort bonifacio, taguig",12500000,condominium,taguig
1,1,55,2,0,0,0,0,0,1,11202,bgc condo - 1 bedroom rent to own in bgc taguig 10% discount,"fort bonifacio, taguig",12820208,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11203,1 bedroom condo rent to own in bgc taguig 10% discount,"fort bonifacio, taguig",8911967,condominium,taguig
1,1,42,1,0,0,0,0,0,1,11204,1 bedroom with balcony condo for sale in bgc taguig ready for occupancy,"fort bonifacio, taguig",9560111,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11205,for sale penthouse w/ balcony in bgc taguig 2 parking slot ready for occupancy,"fort bonifacio, taguig",42188112,condominium,taguig
1,2,88,2,0,0,0,0,0,1,11206,the veranda arca south 2br for sale rush 1 parking rfo in western bicutan taguig,"western bicutan, taguig",16999999,condominium,taguig
1,1,39,1,0,0,0,0,0,1,11207,"madison park west i 1 bedroom condo unit for sale in fort bonifacio, bgc taguig","fort bonifacio, taguig",10300000,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11208,"40 sqm studio unit with balcony for sale in st. mark residences, taguig city","mckinley hill, taguig",12487000,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11209,penthouse 3 bedroom condo in bgc bonifacio global city the trion towers,"fort bonifacio, taguig",46087680,condominium,taguig
1,2,71,2,0,0,0,0,0,1,11210,"elegant 2 bedroom with balcony for sale at the florence in mckinley hill, taguig","mckinley hill, taguig",20000000,condominium,taguig
1,1,35,1,0,0,0,0,0,1,11211,"residential studio unit for sale in park triangle, bgc, taguig","fort bonifacio, taguig",7980000,condominium,taguig
1,2,74,2,0,0,0,0,0,1,11212,2br unit with maids room the florence at mckinley hill with parking at b2,"mckinley hill, taguig",17500000,condominium,taguig
1,3,306,3,0,0,0,0,0,1,11213,high=end 3 bedroom for sale at regent parkway fort bonifacio global city taguig!,"fort bonifacio, taguig",80640000,condominium,taguig
1,2,140,2,0,0,0,0,0,1,11215,the venice luxury residences mckinley hill bgc for sale,"mckinley hill, taguig",28000000,condominium,taguig
1,3,207,3,0,0,0,0,0,1,11216,"for sale 3 br condo at grand hyatt south tower taguig, direct buyer only","fort bonifacio, taguig",88380000,condominium,taguig
1,2,56,1,0,0,0,0,0,1,11217,rush sale ivorywood 2 bedroom unit with parking,"ususan, taguig",7500000,condominium,taguig
1,2,88,2,0,0,0,0,0,1,11218,"brand new two bedroom 2br unit for sale at west veranda, arca south, taguig","western bicutan, taguig",16800000,condominium,taguig
1,1,66,1,0,0,0,0,0,1,11219,"1 bedroom condo with balcony for sale in mckinley hill, taguig","mckinley hill, taguig",16600000,condominium,taguig
1,3,105,2,0,0,0,0,0,1,11220,3 bedroom unit @ two serendra almond tower,"fort bonifacio, taguig",34000000,condominium,taguig
1,3,290,4,0,0,0,0,0,1,11221,"semi-furnished 3-bedroom condo unit for sale in essensa east forbes, bgc, taguig","fort bonifacio, taguig",78000000,condominium,taguig
1,3,190,3,0,0,0,0,0,1,11222,urban villa 3br unit for sale in bgc at one maridien by alveo ayala land taguig,"fort bonifacio, taguig",70000000,condominium,taguig
1,2,74,2,0,0,0,0,0,1,11223,priced to sell 2 bedroom in bgc at soma,"fort bonifacio, taguig",15500000,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11225,ready for occupancy 1 bedroom at the trion towers in bonifacio global city,"fort bonifacio, taguig",9902304,condominium,taguig
1,3,102,3,0,0,0,0,0,1,11226,3 bedroom unit in trion tower 3 bgc with fort bonifacio skyline view rfo,"fort bonifacio, taguig",31016914,condominium,taguig
1,1,41,1,0,0,0,0,0,1,11227,"studio bedroom with balcony for sale in fort bonifacio, mckinley hill","mckinley hill, taguig",10040000,condominium,taguig
1,2,102,3,0,0,0,0,0,1,11228,"2 bedroom with balcony for sale in mckinley hill in fort bonifacio, taguig","mckinley hill, taguig",25900000,condominium,taguig
1,1,55,2,0,0,0,0,0,1,11229,"for sale 55 sqm one bedroom unit for sale in trion tower 1 bgc, taguig","fort bonifacio, taguig",11500000,condominium,taguig
1,3,150,3,0,0,0,0,0,1,11230,arya - fully furnished 3 bedroom condo for sale in taguig city,"fort bonifacio, taguig",55000000,condominium,taguig
1,2,96,2,0,0,0,0,0,1,11231,"for sale: 2 bedroom unit in 8 forbestown, bgc taguig","fort bonifacio, taguig",26500000,condominium,taguig
1,1,55,1,0,0,0,0,0,1,11232,"aston at two serendra 1 bedroom unit for sale no parking, taguig","fort bonifacio, taguig",11000000,condominium,taguig
1,2,86,2,0,0,0,0,0,1,11233,"2 bedroom condominium for sale in two serendra, encino, bgc, taguig city","fort bonifacio, taguig",20500000,condominium,taguig
1,1,39,1,0,0,0,0,0,1,11234,"for sale 1 bedroom unit at madison park west, bgc, taguig city","fort bonifacio, taguig",7000000,condominium,taguig
1,1,39,1,0,0,0,0,0,1,11235,"great deal! 1br in times square west, bgc for sale, taguig city","fort bonifacio, taguig",6903000,condominium,taguig
1,1,41,1,0,0,0,0,0,1,11236,"1 bedroom unit for sale at the trion towers, bgc, taguig","fort bonifacio, taguig",9250000,condominium,taguig
1,3,158,2,0,0,0,0,0,1,11237,"rfo 157sqm 3br condo for sale in bgc the trion tower 2 in mckinley hill, taguig","fort bonifacio, taguig",32278479,condominium,taguig
1,3,102,3,0,0,0,0,0,1,11238,3 bedroom with balcony for sale in bgc taguig 3br rfo with balcony 10% discount,"mckinley hill, taguig",28375753,condominium,taguig
1,1,66,1,0,0,0,0,0,1,11239,"1 bedroom with balcony for sale in fort bonifacio in fort bonifacio, taguig","mckinley hill, taguig",16700000,condominium,taguig
1,1,42,1,0,0,0,0,0,1,11240,for sale 1 bedroom condominium in bgc taguig ready for occupancy with balcony,"fort bonifacio, taguig",11030846,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11241,condo for sale penthouse unit with balcony rfo with 2 parking slot - bgc taguig,"fort bonifacio, taguig",42188112,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11242,for sale 1 unit left penthouse 3br w/ balcony rfo 2 parking in bgc taguig city,"fort bonifacio, taguig",44376447,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11243,for sale penthouse unit with balcony 2 parking ready for occupancy - bgc taguig,"fort bonifacio, taguig",44376550,condominium,taguig
1,1,58,1,0,0,0,0,0,1,11244,for sale meranti two serendra 1br brand new fully furnished condo in bgc taguig,"fort bonifacio, taguig",15500000,condominium,taguig
1,3,102,3,0,0,0,0,0,1,11245,3 bedroom unit for sale in bgc taguig 3br rfo with balcony 10% discount,"fort bonifacio, taguig",28375753,condominium,taguig
1,2,58,2,0,0,0,0,0,1,11246,2 bedrooms condo in bgc bonifacio global city the trion tower,"fort bonifacio, taguig",17058036,condominium,taguig
1,3,97,3,0,0,0,0,0,1,11247,3 bedrooms with balcony condo in bgc bonifacio global city the trion towers,"fort bonifacio, taguig",29479048,condominium,taguig
1,3,152,3,0,0,0,0,0,1,11248,"two serendra 3 bedroom 2 story penthouse in fort bonifacio, taguig","fort bonifacio, taguig",39800000,condominium,taguig
1,2,114,2,0,0,0,0,0,1,11249,2 bedroom condominium unit for sale in 8 forbestown road taguig,"fort bonifacio, taguig",29640000,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11250,"1 bedroom unit at the trion towers in bonifacio global city, taguig by rlc","fort bonifacio, taguig",10170837,condominium,taguig
1,2,58,2,0,0,0,0,0,1,11251,2 bedroom unit at the trion towers in bonifacio global city,"fort bonifacio, taguig",16009150,condominium,taguig
1,2,59,2,0,0,0,0,0,1,11252,"ready for occupancy 2 bedroom unit in bonifacio global city, taguig city","fort bonifacio, taguig",15848973,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11253,1 bedroom condo for sale ready for occupancy lease to own in mckinley bgc taguig,"fort bonifacio, taguig",9060000,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11254,ready for occupancy penthouse for sale in bgc taguig with balcony 2 parkings,"fort bonifacio, taguig",44376000,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11255,for sale 1 unit left penthouse 3br with balcony rfo 2 parking slot in bgc taguig,"fort bonifacio, taguig",44376330,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11256,"rush sale penthouse 3br rfo w/ balcony & 2 parking in mckinley hill, taguig","mckinley hill, taguig",44376230,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11257,for sale last unit left penthouse 200sqm w/ balcony and 2 parking in bgc taguig,"mckinley hill, taguig",44376800,condominium,taguig
1,3,97,3,0,0,0,0,0,1,11259,10% discount bgc taguig 3br rfo with balcony for sale rent to own,"mckinley hill, taguig",26970073,condominium,taguig
1,3,97,3,0,0,0,0,0,1,11260,3 bedroom rfo 10% discount at bgc mckinley,"mckinley hill, taguig",27022745,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11261,studio bedroom with balcony for sale in mckinley hill in taguig,"mckinley hill, taguig",10300000,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11262,rush sale! penthouse 3br ready for occupancy w/ balcony w/ 2 parking slot taguig,"fort bonifacio, taguig",42188112,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11263,ready for occupancy penthouse for sale in bgc taguig with balcony 2 parkings,"fort bonifacio, taguig",42188112,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11264,penthouse unit for sale in bgc taguig 3br rfo with balcony and 2 parking slot,"mckinley hill, taguig",44376130,condominium,taguig
1,1,66,1,0,0,0,0,0,1,11265,1 bedroom with balcony for sale in mckinley hill taguig,"mckinley hill, taguig",16600000,condominium,taguig
1,1,57,1,0,0,0,0,0,1,11266,1 bedroom condominium for sale in two serendra taguig furnished,"fort bonifacio, taguig",16000000,condominium,taguig
1,1,43,1,0,0,0,0,0,1,11267,for sale 1 bedroom condo in bgc bonifacio global city the trion towers in taguig,"fort bonifacio, taguig",12571518,condominium,taguig
1,1,42,1,0,0,0,0,0,1,11268,1 bedroom with balcony condo in bgc bonifacio global city the trion towers,"fort bonifacio, taguig",12044196,condominium,taguig
1,2,54,2,0,0,0,0,0,1,11269,2 bedrooms condo in bgc bonifacio global city the trion towers,"fort bonifacio, taguig",15745980,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11270,penthouse for sale in bgc with balcony and 2 parking w/ 4.7m discount in taguig,"fort bonifacio, taguig",44376540,condominium,taguig
1,3,157,4,0,0,0,0,0,1,11271,3 bedroom lower penthouse for sale at trion towers,"fort bonifacio, taguig",41478912,condominium,taguig
1,1,37,1,0,0,0,0,0,1,11272,1 bedroom rfo at bgc trion towers with makati and manila bay view,"fort bonifacio, taguig",10207125,condominium,taguig
1,1,36,1,0,0,0,0,0,1,11273,"for sale: studio unit, meranti in bgc taguig (p9.5m)","fort bonifacio, taguig",9500000,condominium,taguig
1,2,108,2,0,0,0,0,0,1,11274,(fs460) two-bedroom unit with 1 parking for sale at east gallery place in taguig,"fort bonifacio, taguig",40000000,condominium,taguig
1,2,93,2,0,0,0,0,0,1,11275,"for sale 2 bedroom unit at two serendra in fort bonifacio, taguig","fort bonifacio, taguig",25000000,condominium,taguig
1,2,58,1,0,0,0,0,0,1,11277,2 bedroom unit for sale at trion tower 2,"fort bonifacio, taguig",15352232,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11278,penthouse for sale in bgc w/ balcony and 2 parking with 4.7m discount in taguig,"fort bonifacio, taguig",44377044,condominium,taguig
1,3,102,4,0,0,0,0,0,1,11279,"10% discount rfo 3 bedroom unit for sale in trion tower, bgc, taguig city","fort bonifacio, taguig",28375753,condominium,taguig
1,2,55,2,0,0,0,0,0,1,11280,"great deal! 2br in times square west, bgc for sale, taguig city","fort bonifacio, taguig",9900000,condominium,taguig
1,2,102,3,0,0,0,0,0,1,11281,"for sale brand new two bedroom venice mckinley hill bgc in mckinley hill, taguig","mckinley hill, taguig",18000000,condominium,taguig
1,2,95,3,0,0,0,0,0,1,11282,"for sale 2 bedroom condominium in 8 forbestown road near burgos circle, taguig","fort bonifacio, taguig",27000000,condominium,taguig
1,1,36,1,0,0,0,0,0,1,11283,bgc 1 bedroom condo 36.60sqm. 7.9m only in avida towers bgc 9th ave. for sale,"fort bonifacio, taguig",7990000,condominium,taguig
1,1,39,1,0,0,0,0,0,1,11284,1 bedroom for fire sale at madison park west,"fort bonifacio, taguig",8000000,condominium,taguig
1,1,70,1,0,0,0,0,0,1,11285,"sacrifice 1 bedroom condominium sale at beaufort | bgc, taguig city","fort bonifacio, taguig",13500000,condominium,taguig
1,2,42,2,0,0,0,0,0,1,11286,condominium 2br rosewood pointe acacia estate for sale- taguig city,"ususan, taguig",5500000,condominium,taguig
1,1,63,1,0,0,0,0,0,1,11287,"brand new: 1 bedroom condo bare unit at verve residence 2 high street, bgc","fort bonifacio, taguig",15000000,condominium,taguig
1,1,43,1,0,0,0,0,0,1,11288,1 bedroom condo in bgc bonifacio global city the trion towers,"fort bonifacio, taguig",12571518,condominium,taguig
1,1,51,1,0,0,0,0,0,1,11289,sacrifice sale | 1 bedroom at two serendra | meranti | bgc,"fort bonifacio, taguig",12500000,condominium,taguig
1,2,87,2,0,0,0,0,0,1,11290,"fully furnished 2-bedroom unit for sale at kensington place, taguig","fort bonifacio, taguig",15500000,condominium,taguig
1,2,73,2,0,0,0,0,0,1,11291,"for sale fully furnished 2br at avida 34th | bgc, taguig city","fort bonifacio, taguig",18200000,condominium,taguig
1,3,102,3,0,0,0,0,0,1,11292,bgc taguig 3br rfo with balcony for sale rent to own 10% discount!,"mckinley hill, taguig",28099435,condominium,taguig
1,2,88,2,0,0,0,0,0,1,11293,for sale golf course view 2 bedroom in 8 forbestown road bgc taguig city,"fort bonifacio, taguig",26000000,condominium,taguig
1,1,37,1,0,0,0,0,0,1,11294,"rfo, one bedroom unit: the trion towers (ttt 3) @ bgc taguig city","fort bonifacio, taguig",10931325,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11295,for sale penthouse unit rfo with balcony and 2 parking slot - bgc taguig,"fort bonifacio, taguig",44376450,condominium,taguig
1,3,157,3,0,0,0,0,0,1,11296,last unit left! penthouse condo with balcony 2 parking slots for sale in taguig,"fort bonifacio, taguig",42188112,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11297,for sale penthouse unit with balcony rfo with 2 parking slot - bgc taguig,"fort bonifacio, taguig",44377000,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11298,"the trion towers – 1 bedroom unit in bonifacio global city, taguig","fort bonifacio, taguig",10170837,condominium,taguig
1,1,63,1,0,0,0,0,0,1,11299,"1 bedroom condominium unit for sale in one maridien, taguig city","fort bonifacio, taguig",16500000,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11300,"studio bedroom with balcony for sale in fort bonifacio, taguig","mckinley hill, taguig",12582000,condominium,taguig
1,1,38,1,0,0,0,0,0,1,11301,the trion towers 1 bedroom condo rfo with fort bonifacio view,"fort bonifacio, taguig",9889609,condominium,taguig
1,1,36,1,0,0,0,0,0,1,11302,"studio unit with parking for sale in avida cityflex, fort bonifacio, taguig","fort bonifacio, taguig",8200000,condominium,taguig
1,3,200,3,0,0,0,0,0,1,11304,rush sale! penthouse 3br rfo with balcony with 2 parking in taguig,"fort bonifacio, taguig",44376880,condominium,taguig
1,4,369,4,0,0,0,0,0,1,11305,penthouse condominium in arya residences taguig 4 bedroom for sale,"fort bonifacio, taguig",135000000,condominium,taguig
1,1,39,1,0,0,0,0,0,1,11306,madison park west 1 bedroom unit with parking; 40 sqm facing makati skyline,"fort bonifacio, taguig",8100000,condominium,taguig
1,1,36,1,0,0,0,0,0,1,11307,"for sale: 1-bedroom unit for sale at forbeswood parklane bgc, taguig","fort bonifacio, taguig",7500000,condominium,taguig
1,1,65,1,0,0,0,0,0,1,11308,"for sale: two maridien bgc- 1 bedroom- fully furnished in fort bonifacio, taguig","fort bonifacio, taguig",15000000,condominium,taguig
1,1,40,1,0,0,0,0,0,1,11309,"one uptown fully furnished condo unit for sale in bgc, taguig city","fort bonifacio, taguig",11000000,condominium,taguig
1,3,185,2,0,0,0,0,0,1,11310,"for sale: 3-bedroom condominium in two maridien, taguig city","fort bonifacio, taguig",55000000,condominium,taguig
1,1,48,1,0,0,0,0,0,1,11311,"forbeswood heights, tower 3 1-bedroom unit for sale in taguig city","fort bonifacio, taguig",8300000,condominium,taguig
1,3,108,2,0,0,0,0,0,1,11312,"three bedroom condo unit for sale in two serendra almond, taguig","fort bonifacio, taguig",33000000,condominium,taguig
1,1,60,1,0,0,0,0,0,1,11313,"rush for sale : 1 bedroom condo unit (60 sqm) @ taguig city, verve residences","fort bonifacio, taguig",14500000,condominium,taguig
1,3,110,3,0,0,0,0,0,1,11314,"3 bedroom 110 sqm condominium unit the fort residences, taguig for sale","fort bonifacio, taguig",21000000,condominium,taguig
1,1,55,1,0,0,0,0,0,1,11315,"for sale!: 1 bedroom red oak tower, two serendra bgc, taguig city","fort bonifacio, taguig",12500000,condominium,taguig
1,2,75,2,0,0,0,0,0,1,11316,for sale 2br corner unit with 1 parking slot,"fort bonifacio, taguig",15000000,condominium,taguig
1,1,41,1,0,0,0,0,0,1,11317,"rush sale semi-furnished 1br condo unit at bellagio 3 in fort bonifacio, taguig","fort bonifacio, taguig",9500000,condominium,taguig
1,2,140,2,0,0,0,0,0,1,11318,"(fs527) one serendra 2 bedroom with balcony for sale in fort bonifacio, taguig","fort bonifacio, taguig",63000000,condominium,taguig
1,1,74,1,0,0,0,0,0,1,11319,"for sale 1 bedroom unit at west gallery in bgc, taguig city, metro manila","fort bonifacio, taguig",21500000,condominium,taguig
1,3,128,2,0,0,0,0,0,1,11320,"for sale 3br unit in two serendra sequoia tower 2, bgc in fort bonifacio, taguig","fort bonifacio, taguig",38000000,condominium,taguig
1,3,127,3,0,0,0,0,0,1,11321,"two maridien: 3br for sale, 127 sqm, facing maybank, 1 parking","fort bonifacio, taguig",32000000,condominium,taguig
1,2,76,2,0,0,0,0,0,1,11323,76 sqm 2 bedroom unit with 1 parking in central park west; condo in the fort bgc,"fort bonifacio, taguig",16500000,condominium,taguig
1,2,78,2,0,0,0,0,0,1,11324,"rush sale 2br condominium unit at uptown parksuites, bgc taguig","fort bonifacio, taguig",20000000,condominium,taguig
1,1,34,1,0,0,0,0,0,1,11325,"for sale 1br condominium unit at one uptown residences, bgc taguig","fort bonifacio, taguig",9600000,condominium,taguig
