,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
583,5 Bedrooms House and Lot For Sale in San Juan City,"Santa Lucia, San Juan","46,190,000",5,,499,198,121.32525,14.599351
584,"4 bedrooms House for Sale in Greenhills Village, San Juan City","Greenhills, San Juan","213,000,000",4,,1250,742,121.0468908,14.6011932
585,San Juan For Sale Duplex Townhouse W/Loft Ready For Occupancy near F.Manalo rg,"Santa Lucia, San Juan","10,500,000",2,,127,46,121.0342285,14.5982881
586,north greenhills house and lot 8 bedrooms for sale,"Greenhills, San Juan","400,000,000",8,,800,926,121.0454872,14.60714233
587,Modern Townhouse w/ 5 BR for Sale in San Juan near N. Domingo St. PH864 C,"Pedro Cruz, San Juan","69,000,000",5,,465,115,121.0264229,14.6050714
588,San Juan Brand New Townhouse near Wilson and P. Guevarra for Sale,"Maytunas, San Juan","49,700,000",5,,472,164,121.0342404,14.594375
589,"For Sale: 4 Storey Townhouse in Pasadeña, San Juan City, Prime Location","Pasadeña, San Juan","35,856,000",4,,298,89,121.0340764,14.6087952
590,Townhouse for Sale in San juan Modern Brandnew-MD,"Kabayanan, San Juan","7,500,000",3,,107,25,121.0296667,14.5965203
591,For Sale Pasadeña San Juan 2 Car Park Brand New Townhouse 23.7M -AJCH,"Pasadeña, San Juan","23,724,000",3,,183,55,121.0340764,14.6087952
592,For Sale RFO 3 Bedroom Townhouse in San Juan with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
593,For Sale Townhouse in San Juan Manila with 3 Bedrooms near Aquinas - JB,"Santa Lucia, San Juan","10,500,000",3,,136,46,121.0342285,14.5982881
594,"For Sale Modern 3BR Townhouses Brand New in San Juan City, Metro Manila",San Juan,"29,970,000",3,,229,87,121.2861642,14.6036614
595,For Sale 3 Bedroom Townhouse in San Juan City with 1 Car Garage 10.5M - LC,"Santa Lucia, San Juan","10,500,000",3,,127,46,121.0342285,14.5982881
596,Townhouse For Sale in Pasadeña San Juan City with 3 Bedrooms & 2 CG 23.7M - LC,"Pasadeña, San Juan","23,724,000",3,,183,52,121.0340764,14.6087952
597,1 Car Garage Duplex RFO Townhouse for Sale in San Juan near Agora 14.5M -AJCM,"Balong-Bato, San Juan","14,500,000",4,,170,69,121.0258632,14.6084757
598,San Juan 4 Storey Townhouse 3 Bedrooms near Robinson Magnolia- PME,"Kabayanan, San Juan","12,000,000",3,,185,68,121.0296667,14.5965203
599,4 Bedroom Luxury Townhouse in Little Baguio San Juan City,"Little Baguio, San Juan","53,000,000",4,,481,146,121.36078,14.60213
600,Modern House and Lot for Sale in San Juan with 3 Bedrooms and 3 Car Garage PH23,"Onse, San Juan","33,000,000",3,,355,98,121.0317581,14.6011173
601,"Townhouse in San Juan with Security,Gym and Deck near Aquinas N.Domingo SD","Onse, San Juan","24,750,000",4,,275,71,121.0317581,14.6011173
602,San Juan Townhouse For Sale with 4 Bedrooms 22.9M- PME,"Kabayanan, San Juan","22,900,000",4,,242,43,121.0296667,14.5965203
603,"Modern 3 Bedroom Townhouse for sale in Pasadeña, San Juan City","Pasadeña, San Juan","28,000,000",3,,190,70,121.0340764,14.6087952
604,RFO San Juan City 3 Bedroom Townhouse For Sale with 1 Car Garage 8.5M - LC,"Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
605,Modern Townhouse for Sale in San juan Manila Brandnew 4Storey-MD,"Kabayanan, San Juan","7,500,000",3,,107,25,121.0296667,14.5965203
606,"3BR Luxury Townhouse with Garden for Sale at Dover Hill, Addition Hills San Juan","Addition Hills, San Juan",,3,,247,62,121.0389312,14.5939458
607,"Brand New 3-Storey 3BR Townhouse for Sale in Balong-Bato, San Juan City | Unit E","Balong-Bato, San Juan","8,500,000",3,,130,41,121.0258632,14.6084757
608,San Juan Brand New Townhouse near Wilson and P. Guevarra for Sale,San Juan,"49,700,000",5,,472,164,121.2861642,14.6036614
609,For Sale: The Benitez Courtyard Brand New 4BR Townhouse in San Juan | Php 26.72M,"Pasadeña, San Juan","26,719,000",4,,199,63,121.0340764,14.6087952
610,San Juan 4 Storey Townhouse with 3 Bedrooms For Sale nr Aquinas- PME,"Kabayanan, San Juan","7,650,000",3,,107,25,121.0296667,14.5965203
611,San Juan Elegant 4 Storey Townhouse For Sale 3 CG near P.Guevarra rg,"Santa Lucia, San Juan","33,800,000",4,,280,76,121.0342285,14.5982881
