,listing,location,price,bedroom_num,bathroom_num,floor_area,longitude,latitude,city
4311,"st. francis shangri-la place studio unit for rent in wack-wack, mandaluyong","wack-wack greenhills, mandaluyong",40000.0,1.0,1.0,46.0,121.0563368,14.58035271,mandaluyong
4312,"2-bedroom unit (70sqm) for rent in pioneer pointe, mandaluyong city","barangka ilaya, mandaluyong",42000.0,2.0,1.0,70.0,121.04641,14.571338,mandaluyong
4313,"for rent 1br 33sqm p18k furnished in gateway garden heights, mandaluyong","barangka ilaya, mandaluyong",18000.0,1.0,1.0,33.0,121.0363943,14.5820678,mandaluyong
4314,"for lease residential condominium the address at wack-wack, mandaluyong","wack-wack greenhills, mandaluyong",50000.0,1.0,1.0,60.0,121.053333,14.592173,mandaluyong
4315,"cozy 1 bedroom condo unit for rent at light residences, mandaluyong","barangka ilaya, mandaluyong",18000.0,1.0,1.0,27.0,121.04641,14.571338,mandaluyong
4316,"1br condo fully furnished unit for rent at smdc light residences, mandaluyong","barangka ilaya, mandaluyong",20000.0,1.0,1.0,24.0,121.0493901,14.573467,mandaluyong
4317,3br fully furnished unit for rent at tivoli garden residences,"hulo, mandaluyong",60000.0,3.0,1.0,73.0,121.031359,14.571604,mandaluyong
4318,for lease residential condominium one shangrila place (north tower) mandaluyong,"wack-wack greenhills, mandaluyong",65000.0,1.0,1.0,64.0,121.053333,14.592173,mandaluyong
4319,"condo for rent in avida centera, boni avenue, mandaluyong","highway hills, mandaluyong",15000.0,1.0,1.0,23.0,121.052143,14.578255,mandaluyong
4320,"sstudio unit for rent at amaia skies shaw, highway hills, mandaluyong","highway hills, mandaluyong",15000.0,1.0,1.0,18.0,121.052143,14.578255,mandaluyong
4321,livingstone acqua private residences for rent,"hulo, mandaluyong",28000.0,1.0,1.0,28.0,121.031359,14.571604,mandaluyong
4322,"for rent semi furnished studio at pioneer highlands, mandaluyong city","barangka ilaya, mandaluyong",20000.0,1.0,1.0,36.0,121.047438,14.5720838,mandaluyong
4323,unfurnished studio across cherry mall shaw,"wack-wack greenhills, mandaluyong",15000.0,1.0,1.0,22.0,121.0498,14.58464,mandaluyong
4324,affordable 2 bedroom condo for rent flair towers mandaluyong,"highway hills, mandaluyong",22000.0,2.0,1.0,48.0,121.052143,14.578255,mandaluyong
4325,"aqua private residences, studio for rent","hulo, mandaluyong",35000.0,1.0,1.0,28.0,121.031359,14.571604,mandaluyong
4326,studio unit with balcony facing makati and bgc!,"barangka ilaya, mandaluyong",19000.0,1.0,1.0,31.0,121.04641,14.571338,mandaluyong
4327,"1br condominium unit for rent @ fame residences, mandaluyong 20k/m","highway hills, mandaluyong",20000.0,1.0,1.0,25.0,121.052143,14.578255,mandaluyong
4328,1br for rent / lease at avida towers centera mandaluyong,"highway hills, mandaluyong",22000.0,1.0,1.0,34.0,121.052143,14.578255,mandaluyong
4329,3 bedroom unit with balcony for lease at flair towers south in mandaluyong city,"highway hills, mandaluyong",50000.0,3.0,2.0,76.0,121.0520598,14.5752988,mandaluyong
4330,"for lease condo unit one shangrila place ortigas center, mandaluyong city","wack-wack greenhills, mandaluyong",50000.0,1.0,1.0,50.0,121.056056,14.5820781,mandaluyong
4331,one shangri-la place spacious and interior designed studio for rent,"wack-wack greenhills, mandaluyong",35000.0,1.0,1.0,48.0,121.056056,14.5820781,mandaluyong
4332,"for lease residential condo the address at wackwack, mandaluyong  city","wack-wack greenhills, mandaluyong",50000.0,1.0,1.0,60.0,121.0472317,14.5866988,mandaluyong
4333,for rent studio condo at twin oaks place in mandaluyong city,"highway hills, mandaluyong",25000.0,1.0,1.0,31.0,121.0560765,14.5787931,mandaluyong
4334,for lease residential condominium acqua private residences,"hulo, mandaluyong",40000.0,1.0,1.0,26.0,121.031359,14.571604,mandaluyong
4335,for lease residential condominium st. francis shangrila place tower 2,"shaw boulevard, mandaluyong",35000.0,1.0,1.0,43.0,121.053604,14.581224,mandaluyong
4336,bare studio pines peak tower 1,"barangka ilaya, mandaluyong",13000.0,1.0,1.0,19.0,121.04641,14.571338,mandaluyong
4337,studio for rent in vista shaw,"wack-wack greenhills, mandaluyong",20000.0,1.0,1.0,24.0,121.0498,14.58464,mandaluyong
4338,"for lease 1br condo at gateway regency pioneer street, mandaluyong city","barangka ilaya, mandaluyong",21000.0,1.0,1.0,31.0,121.0494038,14.57083361,mandaluyong
4339,for lease residential condominium st. francis shangrila place,"shaw boulevard, mandaluyong",50000.0,1.0,1.0,49.0,121.053604,14.581224,mandaluyong
4340,1 bedroom condo at smdc lights,"barangka ilaya, mandaluyong",17000.0,1.0,1.0,23.0,121.04641,14.571338,mandaluyong
4341,fully furnished 1 bedroom for rent at vista shaw (shaw boulevard),"wack-wack greenhills, mandaluyong",30000.0,1.0,1.0,32.0,121.0498,14.58464,mandaluyong
4342,"st. francis shangri-la place 1 bedroom for rent, mandaluyong","wack-wack greenhills, mandaluyong",60000.0,1.0,1.0,62.0,121.0563368,14.58035271,mandaluyong
4343,"2-bedroom unit for rent in pioneer pointe, mandaluyong city - 14th floor","barangka ilaya, mandaluyong",42000.0,2.0,1.0,71.0,121.04641,14.571338,mandaluyong
4344,"for lease residential condominium avida centera tower 4 unit,mandaluyong city","highway hills, mandaluyong",45000.0,2.0,2.0,56.0,121.052143,14.578255,mandaluyong
4345,spacious studio at one shangri-la place for lease,"wack-wack greenhills, mandaluyong",44000.0,1.0,1.0,44.0,121.056056,14.5820781,mandaluyong
4346,"whole loft unit for rent in ga tower 2, boni ave., mandaluyong","malamig, mandaluyong",25000.0,3.0,2.0,69.0,121.04426,14.574886,mandaluyong
4347,"tivoli garden residences - mandaluyong, studio fully furnished for rent","hulo, mandaluyong",25000.0,1.0,1.0,25.0,121.0310179,14.572442,mandaluyong
4348,immaculate 1 bedroom condo unit for rent,"malamig, mandaluyong",25000.0,1.0,1.0,54.0,121.044075,14.5753106,mandaluyong
4349,1br loft type unit for rent at gateway garden heights mandaluyong,"barangka ilaya, mandaluyong",30000.0,1.0,1.0,38.0,121.0487702,14.5706437,mandaluyong
4350,"1br condo for rent in sheridan tower, barangka ilaya, mandaluyong - rr3050281","barangka ilaya, mandaluyong",21999.0,1.0,1.0,29.0,121.04641,14.571338,mandaluyong
4351,"for rent studio 24sqm p14k unfurnished in axis residences, mandaluyong","barangka ilaya, mandaluyong",14000.0,1.0,1.0,24.0,121.0498563,14.570147,mandaluyong
4352,for lease residential condominium flair tower residences,"highway hills, mandaluyong",35000.0,2.0,2.0,60.0,121.0520598,14.5752988,mandaluyong
4353,"1br for rent in sutherland tower, acqua private residences","hulo, mandaluyong",33000.0,1.0,1.0,32.0,121.031359,14.571604,mandaluyong
4354,studio tivoli garden fully furnished,"hulo, mandaluyong",19000.0,1.0,1.0,24.0,121.031359,14.571604,mandaluyong
4355,brand new spacious 2br furnished unit along edsa mandaluyong,"highway hills, mandaluyong",40000.0,2.0,2.0,54.0,121.052143,14.578255,mandaluyong
4356,1 bedroom unit ( aqua livingstone mandaluyong),"hulo, mandaluyong",20000.0,1.0,1.0,23.0,121.031359,14.571604,mandaluyong
4357,flair tower residences 2 bedroom for lease,"highway hills, mandaluyong",35000.0,2.0,2.0,60.0,121.052143,14.578255,mandaluyong
4358,"furnished, 2 bedroom - condo in pioneer woodland for rent","barangka ilaya, mandaluyong",23000.0,2.0,1.0,37.0,121.04641,14.571338,mandaluyong
4359,2 bedroom for lease in one shangri-la place south tower,"wack-wack greenhills, mandaluyong",120000.0,2.0,2.0,131.0,121.053333,14.592173,mandaluyong
4360,fully furnished studio unit for rent,"barangka ilaya, mandaluyong",19000.0,1.0,1.0,21.0,121.04696824341,14.573719778518,mandaluyong
4361,jesus hesus acqua fully furnish studio for rent pls god thanks 1 year rental,"hulo, mandaluyong",21000.0,1.0,1.0,27.0,121.031359,14.571604,mandaluyong
4362,1 br condo unit in light residences for rent,"barangka ilaya, mandaluyong",21000.0,1.0,1.0,28.0,121.04641,14.571338,mandaluyong
4363,2br semi-furnished condo unit for rent in flair towers mandaluyong city,"highway hills, mandaluyong",28000.0,2.0,1.0,48.0,121.0520598,14.5752988,mandaluyong
4364,flair tower - dmci homes 2 bedroom 60sqm condo sf near mrt boni #4,"highway hills, mandaluyong",33000.0,2.0,1.0,60.0,121.0520598,14.5752988,mandaluyong
4365,flair tower - dmci homes 2br 52sqm bare w/ additional near mrt boni #2,"highway hills, mandaluyong",31000.0,2.0,1.0,52.0,121.052143,14.578255,mandaluyong
4366,"for lease  residential unit  zitan residences  greenfield district, mandaluyong","highway hills, mandaluyong",23000.0,1.0,1.0,30.0,121.0517084,14.5805152,mandaluyong
4367,studio unit for rent at cityland pines peak tower 1 mandaluyong near mrt boni,"barangka ilaya, mandaluyong",14000.0,1.0,1.0,19.0,121.0485193,14.5742696,mandaluyong
4368,studio unit for rent at urban deca tower mandaluyong,"highway hills, mandaluyong",15000.0,1.0,1.0,13.0,121.0509413,14.57796334,mandaluyong
4369,"semi furnished studio unit for rent at twin oaks place east tower, mandaluyong","highway hills, mandaluyong",26000.0,1.0,1.0,32.0,121.0560765,14.5787931,mandaluyong
4370,"for rent: 1br light residences tower 1, mandaluyong","barangka ilaya, mandaluyong",25000.0,1.0,1.0,27.0,121.0493901,14.573467,mandaluyong
4371,2br with balcony for rent / lease at sheridan towers pasig,"buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.0527114,14.5698738,mandaluyong
4372,condominium semi-furnished 1br unit for rent in mandaluyong,"highway hills, mandaluyong",30000.0,1.0,1.0,36.0,121.052143,14.578255,mandaluyong
4373,axis tower 2 furnished studio unit,"barangka ilaya, mandaluyong",20000.0,1.0,1.0,24.0,121.04641,14.571338,mandaluyong
4374,"3 bedroom unit for rent in flairs south tower condominium, mandaluyong","highway hills, mandaluyong",48000.0,3.0,2.0,76.0,121.0520598,14.5752988,mandaluyong
4375,studio type / 1 bath condo central mandaluyong for rent,"buayang bato, mandaluyong",19500.0,1.0,1.0,24.0,121.051068,14.569686,mandaluyong
4376,for rent: studio unit at st. francis shangri-la,"wack-wack greenhills, mandaluyong",35000.0,1.0,1.0,46.0,121.053333,14.592173,mandaluyong
4377,2 bedroom unit sheridan north tower for rent,"buayang bato, mandaluyong",30000.0,2.0,1.0,56.0,121.051068,14.569686,mandaluyong
4378,studio unit in pinespeak 2 for rent,"highway hills, mandaluyong",17800.0,1.0,1.0,20.0,121.052143,14.578255,mandaluyong
4379,fully furnished 1 bedroom with parking for rent,"barangka ilaya, mandaluyong",24000.0,1.0,1.0,23.0,121.04641,14.571338,mandaluyong
4380,"for rent : 1br condo unit in light residences, mandaluyong city","barangka ilaya, mandaluyong",16000.0,1.0,1.0,23.0,121.04641,14.571338,mandaluyong
4381,for rent! 1br smdc fame residences @ mandaluyong cbd near megamall and shangrila,"highway hills, mandaluyong",20000.0,1.0,1.0,24.0,121.052143,14.578255,mandaluyong
4382,for rent: furnished 25 sqm acqua defitos tower studio unit in mandaluyong city,"hulo, mandaluyong",25000.0,1.0,1.0,25.0,121.031359,14.571604,mandaluyong
4383,"semi furnished studio unit for rent in zitan greenfield shaw, mandaluyong","highway hills, mandaluyong",30000.0,1.0,1.0,30.0,121.0517084,14.5805152,mandaluyong
4384,dansalan gardens - 1 bedroom unit with balcony for rent in mandaluyong city,"malamig, mandaluyong",20000.0,1.0,1.0,41.0,121.044075,14.5753106,mandaluyong
4385,2br loft type for rent at california gardens square mandaluyong,"highway hills, mandaluyong",27000.0,2.0,1.0,58.0,121.0476191,14.5786592,mandaluyong
4386,"2br condo for rent in sheridan tower, barangka ilaya, mandaluyong - rr2935181","barangka ilaya, mandaluyong",36999.0,2.0,1.0,56.0,121.04641,14.571338,mandaluyong
4387,"for rent: studio unit at zitan, shaw blvd., mandaluyong city","highway hills, mandaluyong",25000.0,1.0,1.0,30.0,121.0517084,14.5805152,mandaluyong
4388,"rental 1 bedroom condo in light residences, mandaluyong city","barangka ilaya, mandaluyong",18000.0,1.0,1.0,25.0,121.0493901,14.573467,mandaluyong
4389,"aspcmdl22821 for rent 2br at tivoli garden residences at hulo, mandaluyong city","hulo, mandaluyong",30000.0,2.0,1.0,57.0,121.031359,14.571604,mandaluyong
4390,cityland pioneer mandaluyong studio apartment for rent!,"barangka ilaya, mandaluyong",12000.0,1.0,1.0,27.0,121.04641,14.571338,mandaluyong
4391,semi furnished studio for rent along edsa mandaluyong,"highway hills, mandaluyong",20000.0,1.0,1.0,23.0,121.052143,14.578255,mandaluyong
4392,"1 bedroom unit with balcony for rent in acqua private residences, mandaluyong","hulo, mandaluyong",35000.0,1.0,1.0,31.0,121.035805,14.5683278,mandaluyong
4393,2br bare condo unit at one shangri-la place south tower,"wack-wack greenhills, mandaluyong",120000.0,2.0,2.0,131.0,121.053333,14.592173,mandaluyong
4394,st francis shangrila place mandaluyong studio unit for rent,"wack-wack greenhills, mandaluyong",27500.0,1.0,1.0,38.0,121.053333,14.592173,mandaluyong
4395,26 sqm with balcony semi-furnished at iguazu tower in acqua private residences,"hulo, mandaluyong",25000.0,1.0,1.0,26.0,121.031359,14.571604,mandaluyong
4396,"bi level high ceiling 3br condo for rent in acqua residences, mandaluyong city","hulo, mandaluyong",90000.0,3.0,2.0,128.0,121.031359,14.571604,mandaluyong
4397,"2 bedroom condo for rent near mrt boni station, barangka ilaya mandaluyong","barangka ilaya, mandaluyong",25000.0,2.0,2.0,44.0,121.04641,14.571338,mandaluyong
4398,"for lease residential condo golden garden heights pioneer st., mandaluyong city","barangka ilaya, mandaluyong",60000.0,2.0,2.0,70.0,121.04641,14.571338,mandaluyong
4399,1 bedroom condominium for rent in mandaluyong city,"boni avenue, mandaluyong",23000.0,1.0,1.0,33.0,121.041386,14.575547,mandaluyong
4400,studio with wonderful view near ortigas (amaia shaw),"highway hills, mandaluyong",16000.0,1.0,1.0,20.0,121.052143,14.578255,mandaluyong
4401,condo loft unit for rent in gateway garden heights mandaluyong,"barangka ilaya, mandaluyong",23000.0,1.0,1.0,33.0,121.0487702,14.5706437,mandaluyong
4402,"for rent: studio in flair towers, mandaluyong","highway hills, mandaluyong",27000.0,1.0,1.0,27.0,121.0520598,14.5752988,mandaluyong
4403,for rent: 27 sqm studio type condominium at twin oaks place in mandaluyong city,"highway hills, mandaluyong",25000.0,1.0,1.0,27.0,121.0560765,14.5787931,mandaluyong
4404,twin oaks place studio type condo unit for rent,"highway hills, mandaluyong",30000.0,1.0,1.0,32.0,121.0560765,14.5787931,mandaluyong
4405,"for lease  condominium unit  vista shaw residences  shaw blvd, wackwack, mandalu","wack-wack greenhills, mandaluyong",25000.0,1.0,1.0,26.0,121.0498,14.58464,mandaluyong
4406,studio type condominium in mandaluyong unit along edsa,"highway hills, mandaluyong",17000.0,1.0,1.0,13.0,121.0509413,14.57796334,mandaluyong
4407,"one shangri-la place 2br fully furnished condo unit for rent, mandaluyong","wack-wack greenhills, mandaluyong",130000.0,2.0,2.0,120.0,121.056056,14.5820781,mandaluyong
4408,1 bedroom unit for rent at amaia skies shaw in mandaluyong city,"highway hills, mandaluyong",25000.0,1.0,1.0,32.0,121.052143,14.578255,mandaluyong
4409,condo for rent 2 bedroom condo unit for rent in pioneer mandaluyong edsa,"barangka ilaya, mandaluyong",37000.0,2.0,2.0,56.0,121.0492024,14.570366,mandaluyong
4410,"1br for rent/lease at tower 2, smdc light residences mandaluyong","barangka ilaya, mandaluyong",18000.0,1.0,1.0,29.0,121.0493901,14.573467,mandaluyong
4411,studio unit for rent at amaia skies shaw,"highway hills, mandaluyong",14000.0,1.0,1.0,18.0,121.052143,14.578255,mandaluyong
4412,bsa twin towers studio type - condo for rent,"wack-wack greenhills, mandaluyong",25000.0,1.0,1.0,35.0,121.053333,14.592173,mandaluyong
4413,2 bedrooms condo unit at atrium,"highway hills, mandaluyong",38000.0,2.0,2.0,36.0,121.0520598,14.5752988,mandaluyong
4414,"for lease residential condominium at acqua private residences, mandaluyong","hulo, mandaluyong",40000.0,1.0,1.0,26.0,121.035805,14.5683278,mandaluyong
4415,for rent fully furnished studio unit in vista shaw,"wack-wack greenhills, mandaluyong",30000.0,1.0,1.0,26.0,121.0498,14.58464,mandaluyong
4416,smdc light residences - fully furnished unit,"barangka ilaya, mandaluyong",20000.0,1.0,1.0,20.0,121.04641,14.571338,mandaluyong
4417,flair tower by dmci homes 2br 48sqm bare condo near mrt boni #6,"highway hills, mandaluyong",35000.0,2.0,1.0,48.0,121.0520598,14.5752988,mandaluyong
4418,"for lease 2 bedroom condo at one shangri-la north tower, mandaluyong","wack-wack greenhills, mandaluyong",135000.0,2.0,2.0,132.0,121.056056,14.5820781,mandaluyong
4419,"st. francis shangri-la place - studio unit for rent, wack-wack greenhills","wack-wack greenhills, mandaluyong",30000.0,1.0,1.0,43.0,121.0563368,14.58035271,mandaluyong
4420,1 br with balcony for rent / lease located at smdc light residences mandaluyong,"barangka ilaya, mandaluyong",18000.0,1.0,1.0,27.0,121.04641,14.571338,mandaluyong
4421,18k monthly pet friendly studio type condo,"highway hills, mandaluyong",18000.0,1.0,1.0,26.0,121.052143,14.578255,mandaluyong
4422,"for rent! 1 bedroom loft in twin oaks place, highway hills mandaluyong city","highway hills, mandaluyong",45000.0,1.0,2.0,54.0,121.052143,14.578255,mandaluyong
4423,"for rent 2br garden level facing pool at tivoli garden residences, mandaluyong","hulo, mandaluyong",30000.0,2.0,1.0,51.0,121.031359,14.571604,mandaluyong
4424,studio condo unit for rent at pioneer highlands mandaluyong city,"barangka ilaya, mandaluyong",20000.0,1.0,1.0,32.0,121.047438,14.5720838,mandaluyong
4425,for lease studio unit at zitan,"highway hills, mandaluyong",20000.0,1.0,1.0,26.0,121.0517084,14.5805152,mandaluyong
4426,1 bedroom with balcony -24 sq.m fame residences,"highway hills, mandaluyong",30000.0,1.0,1.0,24.0,121.052143,14.578255,mandaluyong
4427,"1 bedroom fully furnished,1 bathroom good for 2 packs only","hulo, mandaluyong",24000.0,1.0,1.0,27.0,121.031359,14.571604,mandaluyong
4428,1 bedroom condo walking distance to mrt shaw blvd station,"highway hills, mandaluyong",20000.0,1.0,1.0,30.0,121.052143,14.578255,mandaluyong
4429,for rent: 1 bedroom condominium with balcony at fame residences in mandaluyong,"highway hills, mandaluyong",25000.0,1.0,1.0,24.0,121.052143,14.578255,mandaluyong
4430,24 sqm 1 br condominium with balcony for rent at fame residences in mandaluyong,"highway hills, mandaluyong",25000.0,1.0,1.0,24.0,121.052143,14.578255,mandaluyong
4431,2 bedroom at sheridan towers residences,"buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.051068,14.569686,mandaluyong
4432,"for rent 1 bedroom condo in sonnata private residences, mandaluyong","wack-wack greenhills, mandaluyong",35000.0,1.0,1.0,53.0,121.053333,14.592173,mandaluyong
4433,"for lease: 1 bedroom at acqua residences, dettifoos tower in mandaluyong city","hulo, mandaluyong",25000.0,1.0,1.0,29.0,121.031359,14.571604,mandaluyong
4434,studio tivoli garden fully furnished with balcony for rent,"hulo, mandaluyong",17500.0,1.0,1.0,28.0,121.031359,14.571604,mandaluyong
4435,"1 bedroom condo unit for rent at twin oaks place east tower, mandaluyong","highway hills, mandaluyong",27000.0,1.0,1.0,36.0,121.052143,14.578255,mandaluyong
4436,semi-furnished studio with unlimited internet broadband and cable tv,"bagong silang, mandaluyong",18500.0,1.0,1.0,26.0,121.0300285,14.59143681,mandaluyong
4437,flair tower - dmci homes 2br 48sqm condo sf near mrt boni # 5,"highway hills, mandaluyong",35000.0,2.0,1.0,48.0,121.0520598,14.5752988,mandaluyong
4438,studio unit w/ balcony @ zitan condominium greenfield dist. mandaluyong,"highway hills, mandaluyong",28000.0,1.0,1.0,30.0,121.0517084,14.5805152,mandaluyong
4439,for lease:  1 bedroom at vista shaw boulevard,"wack-wack greenhills, mandaluyong",30000.0,1.0,1.0,32.0,121.0498,14.58464,mandaluyong
4440,"for rent condo unit in pioneer woodlands, mandaluyong (12884)","barangka ilaya, mandaluyong",40000.0,1.0,1.0,36.0,121.0483427,14.572573,mandaluyong
4441,flair tower - dmci homes 2br 52sqm condominium ff near mrt boni #2,"highway hills, mandaluyong",35000.0,2.0,1.0,52.0,121.0520598,14.5752988,mandaluyong
4442,for lease residential condominium 1 bedroom one shangrila place (north tower),"shaw boulevard, mandaluyong",65000.0,1.0,1.0,64.0,121.053604,14.581224,mandaluyong
4443,for rent: 1 bedroom condominium unit at amaia skies shaw mandaluyong,"highway hills, mandaluyong",25000.0,1.0,1.0,30.0,121.052143,14.578255,mandaluyong
4444,cozy studio apartment in the heart of ortigas,"wack-wack greenhills, mandaluyong",22000.0,1.0,1.0,32.0,121.053333,14.592173,mandaluyong
4445,fully furnished studio unit in one shangri-la place,"wack-wack greenhills, mandaluyong",45000.0,1.0,1.0,45.0,121.053333,14.592173,mandaluyong
4446,"2 bedroom condominium for lease at sheridan, north tower","buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.051068,14.569686,mandaluyong
4447,"for rent residential condominium golden garden heights pioneer st., mandaluyong","barangka ilaya, mandaluyong",60000.0,2.0,2.0,70.0,121.0487702,14.5706437,mandaluyong
4448,for rent studio unit 32sqm in twin oaks mandaluyong,"highway hills, mandaluyong",28000.0,1.0,1.0,32.0,121.0560765,14.5787931,mandaluyong
4449,flair tower - dmci homes 2 bedroom 60sqm ff near mrt boni #1,"highway hills, mandaluyong",35000.0,2.0,1.0,60.0,121.052143,14.578255,mandaluyong
4450,"for rent: furnished 38sqm studio condo unit in one shangri-la place, mandaluyong","wack-wack greenhills, mandaluyong",40000.0,1.0,1.0,38.0,121.053333,14.592173,mandaluyong
4451,1br with balcony for rent / lease at acqua private residences mandaluyong,"hulo, mandaluyong",20000.0,1.0,1.0,28.0,121.035805,14.5683278,mandaluyong
4452,"for lease condo unit at twin oaks residences greenfield district, mandaluyong","highway hills, mandaluyong",30000.0,1.0,1.0,35.0,121.0560765,14.5787931,mandaluyong
4453,"for rent 1br with balcony, furnish, city view at sheridan towers, mandaluyong","buayang bato, mandaluyong",22000.0,1.0,1.0,28.0,121.051068,14.569686,mandaluyong
4454,studio condominium unit for rent in avida towers centera at mandaluyong city,"highway hills, mandaluyong",22000.0,1.0,1.0,22.0,121.052143,14.578255,mandaluyong
4455,condo 1br furnished unit for rent at fame residences highway hills mandaluyong,"highway hills, mandaluyong",26000.0,1.0,1.0,29.0,121.0525259,14.5774161,mandaluyong
4456,"1 bedroom bare unit for rent, with balcony in cityland grand central (30.34 sqm)","highway hills, mandaluyong",17000.0,1.0,1.0,30.0,121.0531512,14.5813162,mandaluyong
4457,amaia skies shaw 1br condo unit,"highway hills, mandaluyong",23000.0,1.0,1.0,32.0,121.052143,14.578255,mandaluyong
4458,"for lease! furnished studio in twin oaks place, mandaluyong for 39,000 per month","highway hills, mandaluyong",39000.0,1.0,1.0,35.0,121.0560765,14.5787931,mandaluyong
4459,"for lease studio unit at one shang place, south tower, mandaluyong","highway hills, mandaluyong",38000.0,1.0,1.0,45.0,121.052143,14.578255,mandaluyong
4460,"for lease 1br with balcony - aqua private residences, mandaluyong","hulo, mandaluyong",25000.0,1.0,1.0,30.0,121.031359,14.571604,mandaluyong
4461,"for lease 2 bedroom unit at one shangri-la place – north tower, ortigas","wack-wack greenhills, mandaluyong",135000.0,2.0,2.0,131.0,121.056056,14.5820781,mandaluyong
4462,25.4 sqm studio unit zitan (ortigas shaw area) for rent,"highway hills, mandaluyong",27000.0,1.0,1.0,25.0,121.0517084,14.5805152,mandaluyong
4463,studio unit with a nice view,"buayang bato, mandaluyong",20000.0,1.0,1.0,21.0,121.0490986,14.5705226,mandaluyong
4464,studio renovated suite for rent in smdc light residences tower 1,"barangka ilaya, mandaluyong",20000.0,1.0,1.0,20.0,121.04641,14.571338,mandaluyong
4465,1br with balcony for rent at acqua private residences mandaluyong,"hulo, mandaluyong",28000.0,1.0,1.0,28.0,121.031359,14.571604,mandaluyong
4466,premium studio unit with 5-star condotel amenities for rent,"highway hills, mandaluyong",29000.0,1.0,1.0,35.0,121.052143,14.578255,mandaluyong
4467,2br unit in tivoli garden residence iris tower,"hulo, mandaluyong",38000.0,2.0,1.0,59.0,121.0310179,14.572442,mandaluyong
4468,"2 bedroom for lease sheridan tower pioneer st., mandaluyong city","buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.0527114,14.5698738,mandaluyong
4469,3 bedroom corner unit furnish city view in tivoli garden residences,"hulo, mandaluyong",55000.0,3.0,2.0,76.0,121.0286,14.5723849,mandaluyong
4470,for rent furnished 1 bedroom unit in the address at wack wack,"wack-wack greenhills, mandaluyong",55000.0,1.0,1.0,65.0,121.0472317,14.5866988,mandaluyong
4471,for rent 1 bedroom unit in the address at wack wack,"wack-wack greenhills, mandaluyong",45000.0,1.0,1.0,60.0,121.0472317,14.5866988,mandaluyong
4472,condominium for rent in iguazu tower at acqua private residences,"shaw boulevard, mandaluyong",48000.0,1.0,1.0,58.0,121.053604,14.581224,mandaluyong
4473,for lease studio condo unit at one shangrila place,"wack-wack greenhills, mandaluyong",40000.0,1.0,1.0,45.0,121.05579,14.5820704,mandaluyong
4474,st francis shangrila place studio unit for rent lease condo wackwack mandaluyong,"wack-wack greenhills, mandaluyong",39000.0,1.0,1.0,46.0,121.053333,14.592173,mandaluyong
4475,"for rent studio at soho central in front of shangrila mall, mandaluyong","highway hills, mandaluyong",22000.0,1.0,1.0,32.0,121.052143,14.578255,mandaluyong
4476,1 bedroom apartment at acqua private residences (livingstone) - mandaluyong,"hulo, mandaluyong",21000.0,1.0,1.0,26.0,121.031359,14.571604,mandaluyong
4477,one bedroom tivoli residence mandaluyong,"hulo, mandaluyong",30000.0,1.0,1.0,34.0,121.031359,14.571604,mandaluyong
4478,"for rent: 52 sqm 2 bedroom condo unit in flair tower, mandaluyong","highway hills, mandaluyong",38888.0,2.0,2.0,52.0,121.052143,14.578255,mandaluyong
4479,"for lease residential condominium twin oaks greenfield district, shaw blvd, mand","highway hills, mandaluyong",27000.0,1.0,1.0,31.0,121.0560765,14.5787931,mandaluyong
4480,studio type for rent - mandaluyong near mrt boni,"barangka ilaya, mandaluyong",20000.0,1.0,1.0,37.0,121.047438,14.5720838,mandaluyong
4481,for lease residential condominium sheridan towers pioneer. mandaluyong  city,"buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.0527114,14.5698738,mandaluyong
4482,for lease residential condominium sheridan towers pioneer. mandaluyong  city,"buayang bato, mandaluyong",35000.0,2.0,1.0,56.0,121.0527114,14.5698738,mandaluyong
4483,fully furnished studio unit near makati,"hulo, mandaluyong",20000.0,1.0,1.0,25.0,121.031359,14.571604,mandaluyong
4484,fully furnished studio unit for 3 to 4 persons at avida centera,"highway hills, mandaluyong",21000.0,1.0,1.0,23.0,121.052143,14.578255,mandaluyong
4485,one bedroom with parking for rent at the address at wack wack condominium,"wack-wack greenhills, mandaluyong",55000.0,1.0,2.0,65.0,121.053333,14.592173,mandaluyong
4486,"for lease residential condo twin oaks greenfield district, shaw blvd mandaluyong","highway hills, mandaluyong",27000.0,1.0,1.0,31.0,121.052143,14.578255,mandaluyong
4487,for rent tivoli garden 2br furnish condo unit by dmci homes mandaluyong #1,"hulo, mandaluyong",40000.0,2.0,1.0,64.0,121.031359,14.571604,mandaluyong
4488,"1 bedroom unit at acqua private residences at hulo, mandaluyong city","hulo, mandaluyong",25000.0,1.0,1.0,27.0,121.031359,14.571604,mandaluyong
4489,"2-bedroom unit (74sqm) for rent in pioneer pointe, mandaluyong city","barangka ilaya, mandaluyong",42000.0,2.0,1.0,74.0,121.04641,14.571338,mandaluyong
4490,"for rent fully furnished one bedroom condo unit in avida tower one, mandaluyong","highway hills, mandaluyong",35000.0,1.0,1.0,41.0,121.052143,14.578255,mandaluyong
